@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute outputs-1 {0,1,2,3}

@data
220,'2023/10/24 14:56:37:791',6,0.48044,1356.591797,0.089489,1378.125,0.088539,473.730469,0.084159,1399.658203,0.081728,1335.058594,0.081399,1313.525391,0.066262,279.931641,0.066063,1421.191406,0.062513,452.197266,0.059689,495.263672,0.056182,?
221,'2023/10/24 14:56:37:807',6,0.48044,1356.591797,0.089489,1378.125,0.088539,473.730469,0.084159,1399.658203,0.081728,1335.058594,0.081399,1313.525391,0.066262,279.931641,0.066063,1421.191406,0.062513,452.197266,0.059689,495.263672,0.056182,?
222,'2023/10/24 14:56:37:824',6,0.471933,1356.591797,0.228938,1012.060547,0.165064,495.263672,0.163635,279.931641,0.152246,904.394531,0.118338,1399.658203,0.110745,1378.125,0.095976,344.53125,0.093662,882.861328,0.093261,925.927734,0.083835,?
223,'2023/10/24 14:56:37:841',6,0.471933,1356.591797,0.228938,1012.060547,0.165064,495.263672,0.163635,279.931641,0.152246,904.394531,0.118338,1399.658203,0.110745,1378.125,0.095976,344.53125,0.093662,882.861328,0.093261,925.927734,0.083835,?
224,'2023/10/24 14:56:40:292',6,0.488376,0,0.046211,0,0.046211,0,0.046211,0,0.046211,0,0.046211,0,0.046211,0,0.046211,0,0.046211,0,0.046211,0,0.046211,?
225,'2023/10/24 14:56:40:444',6,0.493332,495.263672,0.112859,473.730469,0.086542,516.796875,0.08482,258.398438,0.079453,322.998047,0.079397,301.464844,0.079015,990.527344,0.071484,1012.060547,0.070009,409.130859,0.061766,236.865234,0.0564,?
226,'2023/10/24 14:56:40:461',6,0.493332,495.263672,0.112859,473.730469,0.086542,516.796875,0.08482,258.398438,0.079453,322.998047,0.079397,301.464844,0.079015,990.527344,0.071484,1012.060547,0.070009,409.130859,0.061766,236.865234,0.0564,?
227,'2023/10/24 14:56:40:476',6,0.408402,258.398438,0.251153,495.263672,0.223461,1012.060547,0.186916,279.931641,0.143728,322.998047,0.122994,473.730469,0.116217,516.796875,0.099234,301.464844,0.089989,344.53125,0.078838,430.664063,0.073605,?
228,'2023/10/24 14:56:40:495',6,0.408402,258.398438,0.251153,495.263672,0.223461,1012.060547,0.186916,279.931641,0.143728,322.998047,0.122994,473.730469,0.116217,516.796875,0.099234,301.464844,0.089989,344.53125,0.078838,430.664063,0.073605,?
229,'2023/10/24 14:56:40:645',6,0.440858,904.394531,0.130357,882.861328,0.115689,279.931641,0.104758,925.927734,0.101522,495.263672,0.099906,258.398438,0.09843,1378.125,0.090626,1356.591797,0.087597,473.730469,0.087181,1399.658203,0.071975,?
230,'2023/10/24 14:56:43:664',6,0.483957,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,?
231,'2023/10/24 14:56:43:677',6,0.483957,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,0,0.102575,?
232,'2023/10/24 14:56:43:697',6,0.460267,366.064453,0.4288,387.597656,0.184049,322.998047,0.131335,344.53125,0.114663,301.464844,0.088309,236.865234,0.076975,43.066406,0.076133,129.199219,0.073744,0,0.071414,0,0.071414,?
233,'2023/10/24 14:56:43:715',6,0.460267,366.064453,0.4288,387.597656,0.184049,322.998047,0.131335,344.53125,0.114663,301.464844,0.088309,236.865234,0.076975,43.066406,0.076133,129.199219,0.073744,0,0.071414,0,0.071414,?
234,'2023/10/24 14:56:43:947',6,0.47158,344.53125,0.310069,366.064453,0.216707,258.398438,0.131553,387.597656,0.118447,301.464844,0.105343,409.130859,0.100342,279.931641,0.088591,21.533203,0.066304,947.460938,0.063331,322.998047,0.053598,?
235,'2023/10/24 14:56:43:960',6,0.47158,344.53125,0.31184,366.064453,0.218827,258.398438,0.129661,387.597656,0.1199,301.464844,0.104149,409.130859,0.096713,279.931641,0.087767,21.533203,0.066359,947.460938,0.05699,495.263672,0.053964,?
236,'2023/10/24 14:56:44:364',6,0.478352,366.064453,0.242023,344.53125,0.211398,387.597656,0.185971,322.998047,0.131295,409.130859,0.103273,1012.060547,0.067408,990.527344,0.065111,1033.59375,0.058543,1378.125,0.055136,1399.658203,0.052667,?
237,'2023/10/24 14:56:44:377',6,0.478352,366.064453,0.242023,344.53125,0.211398,387.597656,0.185971,322.998047,0.131295,409.130859,0.103273,1012.060547,0.067408,990.527344,0.065111,1033.59375,0.058543,1378.125,0.055136,1399.658203,0.052667,?
238,'2023/10/24 14:56:44:861',6,0.478148,279.931641,0.0658,258.398438,0.063045,1162.792969,0.062604,645.996094,0.058774,301.464844,0.056705,667.529297,0.056385,1141.259766,0.054448,1098.193359,0.053992,1119.726563,0.052455,150.732422,0.049616,?
239,'2023/10/24 14:56:44:880',6,0.478148,279.931641,0.0658,258.398438,0.063045,1162.792969,0.062604,645.996094,0.058774,301.464844,0.056705,667.529297,0.056385,1141.259766,0.054448,1098.193359,0.053992,1119.726563,0.052455,150.732422,0.049616,?
240,'2023/10/24 14:56:44:895',6,0.410585,258.398438,0.13948,1291.992188,0.098402,279.931641,0.079156,1098.193359,0.076008,624.462891,0.074834,387.597656,0.071114,64.599609,0.06928,1119.726563,0.068884,1184.326172,0.068103,129.199219,0.066162,?
241,'2023/10/24 14:56:45:729',6,0.420462,344.53125,0.23605,409.130859,0.160395,322.998047,0.13247,387.597656,0.113803,258.398438,0.110507,366.064453,0.105032,452.197266,0.072451,279.931641,0.064403,968.994141,0.060986,538.330078,0.05086,?
242,'2023/10/24 14:56:45:745',6,0.420462,344.53125,0.23605,409.130859,0.160395,322.998047,0.13247,387.597656,0.113803,258.398438,0.110507,366.064453,0.105032,452.197266,0.072451,279.931641,0.064403,968.994141,0.060986,538.330078,0.05086,?
243,'2023/10/24 14:56:46:013',6,0.422408,387.597656,0.207873,409.130859,0.189207,344.53125,0.174742,258.398438,0.113004,301.464844,0.091437,322.998047,0.081593,430.664063,0.065837,452.197266,0.061817,624.462891,0.055856,215.332031,0.051203,?
244,'2023/10/24 14:56:46:193',6,0.476885,366.064453,0.098824,387.597656,0.098237,409.130859,0.093748,344.53125,0.092683,430.664063,0.083387,322.998047,0.082541,301.464844,0.07017,452.197266,0.069783,279.931641,0.05676,473.730469,0.05298,?
245,'2023/10/24 14:56:46:213',6,0.476885,366.064453,0.098824,387.597656,0.098237,409.130859,0.093748,344.53125,0.092683,430.664063,0.083387,322.998047,0.082541,301.464844,0.07017,452.197266,0.069783,279.931641,0.05676,473.730469,0.05298,?
246,'2023/10/24 14:56:46:264',6,0.455231,279.931641,0.169185,301.464844,0.154357,258.398438,0.136206,344.53125,0.135575,387.597656,0.123202,0,0.122655,0,0.122655,0,0.122655,0,0.122655,0,0.122655,?
247,'2023/10/24 14:56:46:944',6,0.461815,279.931641,0.356491,344.53125,0.20992,301.464844,0.20039,258.398438,0.169455,322.998047,0.152118,0,0.119604,0,0.119604,0,0.119604,0,0.119604,0,0.119604,?
248,'2023/10/24 14:56:46:961',6,0.461815,279.931641,0.356491,344.53125,0.20992,301.464844,0.20039,258.398438,0.169455,322.998047,0.152118,0,0.119604,0,0.119604,0,0.119604,0,0.119604,0,0.119604,?
249,'2023/10/24 14:56:47:862',6,0.446914,387.597656,0.243248,366.064453,0.192053,409.130859,0.188976,430.664063,0.085453,344.53125,0.073705,925.927734,0.056437,21.533203,0.054028,322.998047,0.052198,279.931641,0.052101,258.398438,0.049735,?
250,'2023/10/24 14:56:48:081',6,0.489365,344.53125,0.305537,366.064453,0.269345,322.998047,0.16281,387.597656,0.101418,193.798828,0.095168,172.265625,0.080498,473.730469,0.067835,21.533203,0.061948,409.130859,0.059053,279.931641,0.059028,?
251,'2023/10/24 14:56:48:096',6,0.489365,344.53125,0.305537,366.064453,0.269345,322.998047,0.16281,387.597656,0.101418,193.798828,0.095168,172.265625,0.080498,473.730469,0.067835,21.533203,0.061948,409.130859,0.059053,279.931641,0.059028,?
252,'2023/10/24 14:56:48:112',6,0.407151,366.064453,0.501149,344.53125,0.260385,301.464844,0.106079,387.597656,0.096578,279.931641,0.091407,322.998047,0.071292,0,0.069386,0,0.069386,0,0.069386,0,0.069386,?
253,'2023/10/24 14:56:48:161',6,0.413761,344.53125,0.15075,279.931641,0.124542,301.464844,0.101842,366.064453,0.088499,322.998047,0.072437,495.263672,0.069504,473.730469,0.063362,882.861328,0.05494,904.394531,0.050625,516.796875,0.047974,?
254,'2023/10/24 14:56:48:180',6,0.413761,344.53125,0.15075,279.931641,0.124542,301.464844,0.101842,366.064453,0.088499,322.998047,0.072437,495.263672,0.069504,473.730469,0.063362,882.861328,0.05494,904.394531,0.050625,516.796875,0.047974,?
255,'2023/10/24 14:56:48:296',6,0.447627,344.53125,0.233879,279.931641,0.214153,366.064453,0.207304,301.464844,0.186946,258.398438,0.087919,322.998047,0.083454,882.861328,0.082486,861.328125,0.073758,387.597656,0.072805,839.794922,0.057767,?
256,'2023/10/24 14:56:48:313',6,0.447627,344.53125,0.233879,279.931641,0.214153,366.064453,0.207304,301.464844,0.186946,258.398438,0.087919,322.998047,0.083454,882.861328,0.082486,861.328125,0.073758,387.597656,0.072805,839.794922,0.057767,?
257,'2023/10/24 14:56:48:612',6,0.463012,344.53125,0.092782,0,0.077926,0,0.077926,0,0.077926,0,0.077926,0,0.077926,0,0.077926,0,0.077926,0,0.077926,0,0.077926,?
258,'2023/10/24 14:56:49:313',6,0.437007,387.597656,0.147231,366.064453,0.146414,495.263672,0.096983,409.130859,0.09158,430.664063,0.087461,473.730469,0.077975,452.197266,0.075278,258.398438,0.067863,516.796875,0.065889,968.994141,0.049684,?
259,'2023/10/24 14:56:49:345',6,0.432633,366.064453,0.148541,387.597656,0.145781,495.263672,0.094779,409.130859,0.091474,430.664063,0.088239,473.730469,0.080197,452.197266,0.073382,258.398438,0.068588,516.796875,0.066042,968.994141,0.050726,?
260,'2023/10/24 14:56:49:350',6,0.432633,366.064453,0.148541,387.597656,0.145781,495.263672,0.094779,409.130859,0.091474,430.664063,0.088239,473.730469,0.080197,452.197266,0.073382,258.398438,0.068588,516.796875,0.066042,968.994141,0.050726,?
261,'2023/10/24 14:56:49:419',6,0.439266,279.931641,0.159539,258.398438,0.116589,0,0.053843,0,0.053843,0,0.053843,0,0.053843,0,0.053843,0,0.053843,0,0.053843,0,0.053843,?
262,'2023/10/24 14:56:49:433',6,0.439266,279.931641,0.159539,258.398438,0.116589,0,0.053843,0,0.053843,0,0.053843,0,0.053843,0,0.053843,0,0.053843,0,0.053843,0,0.053843,?
263,'2023/10/24 14:56:49:504',6,0.402326,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,?
264,'2023/10/24 14:56:49:519',6,0.402326,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,0,0.0646,?
265,'2023/10/24 14:56:49:586',6,0.471986,279.931641,0.103843,258.398438,0.083561,215.332031,0.078373,495.263672,0.075622,322.998047,0.072814,301.464844,0.072426,344.53125,0.069384,236.865234,0.065565,516.796875,0.055244,473.730469,0.054266,?
266,'2023/10/24 14:56:49:601',6,0.401818,279.931641,0.163286,495.263672,0.125843,301.464844,0.097924,990.527344,0.089275,882.861328,0.087582,258.398438,0.086767,968.994141,0.083271,473.730469,0.072006,516.796875,0.063366,344.53125,0.062772,?
267,'2023/10/24 14:56:49:801',6,0.485065,279.931641,0.247837,236.865234,0.236682,258.398438,0.180465,301.464844,0.136674,322.998047,0.117353,215.332031,0.102348,344.53125,0.048192,366.064453,0.043454,882.861328,0.042439,473.730469,0.037389,?
268,'2023/10/24 14:56:49:820',6,0.485065,279.931641,0.247837,236.865234,0.236682,258.398438,0.180465,301.464844,0.136674,322.998047,0.117353,215.332031,0.102348,344.53125,0.048192,366.064453,0.043454,882.861328,0.042439,473.730469,0.037389,?
269,'2023/10/24 14:56:49:840',6,0.402127,258.398438,0.341432,279.931641,0.320379,236.865234,0.144502,301.464844,0.124892,344.53125,0.065667,387.597656,0.056445,215.332031,0.050663,904.394531,0.049609,1356.591797,0.047341,495.263672,0.042603,?
270,'2023/10/24 15:22:50:116',9,0.428792,495.263672,0.162864,1012.060547,0.116038,516.796875,0.109456,473.730469,0.106115,258.398438,0.096361,279.931641,0.089761,990.527344,0.074846,344.53125,0.072972,538.330078,0.065811,1033.59375,0.06465,?
271,'2023/10/24 15:22:50:130',9,0.420252,495.263672,0.165564,1012.060547,0.11871,516.796875,0.107423,473.730469,0.102046,258.398438,0.099511,279.931641,0.091886,990.527344,0.072976,538.330078,0.069978,344.53125,0.069532,366.064453,0.062393,?
272,'2023/10/24 15:22:50:148',9,0.420252,495.263672,0.165564,1012.060547,0.11871,516.796875,0.107423,473.730469,0.102046,258.398438,0.099511,279.931641,0.091886,990.527344,0.072976,538.330078,0.069978,344.53125,0.069532,366.064453,0.062393,?
273,'2023/10/24 15:22:50:332',9,0.406811,495.263672,0.147174,1012.060547,0.146824,990.527344,0.090054,516.796875,0.088826,258.398438,0.08241,473.730469,0.078676,366.064453,0.076925,1033.59375,0.074926,344.53125,0.06936,279.931641,0.06672,?
274,'2023/10/24 15:22:51:346',9,0.44975,366.064453,0.097451,258.398438,0.096675,495.263672,0.088484,279.931641,0.083789,473.730469,0.076339,516.796875,0.074976,344.53125,0.074696,236.865234,0.073493,409.130859,0.070429,1378.125,0.069139,?
275,'2023/10/24 15:22:51:365',9,0.44975,366.064453,0.097451,258.398438,0.096675,495.263672,0.088484,279.931641,0.083789,473.730469,0.076339,516.796875,0.074976,344.53125,0.074696,236.865234,0.073493,409.130859,0.070429,1378.125,0.069139,?
276,'2023/10/24 15:22:51:534',9,0.445468,279.931641,0.162474,495.263672,0.102188,387.597656,0.090752,667.529297,0.087424,409.130859,0.078248,689.0625,0.075688,1012.060547,0.07119,990.527344,0.067384,301.464844,0.064215,473.730469,0.064012,?
277,'2023/10/24 15:22:51:547',9,0.445468,279.931641,0.162474,495.263672,0.102188,387.597656,0.090752,667.529297,0.087424,409.130859,0.078248,689.0625,0.075688,1012.060547,0.07119,990.527344,0.067384,301.464844,0.064215,473.730469,0.064012,?
278,'2023/10/24 15:22:51:566',9,0.445468,279.931641,0.162474,495.263672,0.102188,387.597656,0.090752,667.529297,0.087424,409.130859,0.078248,689.0625,0.075688,1012.060547,0.07119,990.527344,0.067384,301.464844,0.064215,473.730469,0.064012,?
279,'2023/10/24 15:22:51:747',9,0.426743,279.931641,0.189708,366.064453,0.162811,344.53125,0.136545,258.398438,0.112942,387.597656,0.110817,301.464844,0.110142,322.998047,0.108406,473.730469,0.074078,495.263672,0.064476,409.130859,0.064353,?
280,'2023/10/24 15:22:53:585',9,0.444176,279.931641,0.13087,258.398438,0.12403,495.263672,0.117942,473.730469,0.111815,387.597656,0.096309,516.796875,0.082826,409.130859,0.080879,366.064453,0.079238,344.53125,0.07696,452.197266,0.068249,?
281,'2023/10/24 15:22:53:600',9,0.444176,279.931641,0.13087,258.398438,0.12403,495.263672,0.117942,473.730469,0.111815,387.597656,0.096309,516.796875,0.082826,409.130859,0.080879,366.064453,0.079238,344.53125,0.07696,452.197266,0.068249,?
282,'2023/10/24 15:22:53:786',9,0.462124,279.931641,0.167578,387.597656,0.111362,258.398438,0.102744,430.664063,0.091284,301.464844,0.0899,409.130859,0.085497,452.197266,0.080163,495.263672,0.069089,366.064453,0.065649,516.796875,0.060433,?
283,'2023/10/24 15:22:55:403',9,0.489792,322.998047,0.053942,344.53125,0.053871,301.464844,0.053827,279.931641,0.051932,387.597656,0.049074,366.064453,0.047648,0,0.047621,0,0.047621,0,0.047621,0,0.047621,?
284,'2023/10/24 15:22:55:418',9,0.484889,387.597656,0.066315,409.130859,0.065034,344.53125,0.062789,366.064453,0.062155,430.664063,0.059841,322.998047,0.058545,452.197266,0.05481,990.527344,0.053035,301.464844,0.052026,968.994141,0.051833,?
285,'2023/10/24 15:22:55:436',9,0.400532,258.398438,0.133308,1012.060547,0.131829,279.931641,0.127874,366.064453,0.109302,387.597656,0.099318,495.263672,0.099186,1033.59375,0.083474,409.130859,0.077509,990.527344,0.068986,473.730469,0.068824,?
286,'2023/10/24 15:22:55:656',9,0.458286,258.398438,0.201428,301.464844,0.158931,279.931641,0.126607,236.865234,0.11757,322.998047,0.109502,495.263672,0.098369,473.730469,0.094661,387.597656,0.065057,452.197266,0.063452,516.796875,0.060942,?
287,'2023/10/24 15:22:56:753',9,0.492264,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,?
288,'2023/10/24 15:22:56:767',9,0.492264,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,0,0.106573,?
289,'2023/10/24 15:22:56:937',9,0.404032,279.931641,0.135593,258.398438,0.10485,495.263672,0.070431,366.064453,0.067637,387.597656,0.065742,452.197266,0.064568,882.861328,0.062379,409.130859,0.058136,473.730469,0.053248,667.529297,0.049956,?
290,'2023/10/24 15:22:56:951',9,0.404032,279.931641,0.135593,258.398438,0.10485,495.263672,0.070431,366.064453,0.067637,387.597656,0.065742,452.197266,0.064568,882.861328,0.062379,409.130859,0.058136,473.730469,0.053248,667.529297,0.049956,?
291,'2023/10/24 15:22:57:083',9,0.420507,387.597656,0.122507,366.064453,0.115474,279.931641,0.099382,258.398438,0.096006,344.53125,0.083834,904.394531,0.077153,882.861328,0.074987,409.130859,0.065515,236.865234,0.062196,301.464844,0.061314,?
292,'2023/10/24 15:22:57:101',9,0.420507,387.597656,0.122507,366.064453,0.115474,279.931641,0.099382,258.398438,0.096006,344.53125,0.083834,904.394531,0.077153,882.861328,0.074987,409.130859,0.065515,236.865234,0.062196,301.464844,0.061314,?
293,'2023/10/24 15:22:58:089',9,0.463566,1012.060547,0.093607,990.527344,0.087811,1033.59375,0.082393,495.263672,0.07868,516.796875,0.075398,473.730469,0.072133,236.865234,0.070252,968.994141,0.067502,387.597656,0.062177,452.197266,0.061286,?
294,'2023/10/24 15:22:58:153',9,0.452398,366.064453,0.186237,387.597656,0.177284,258.398438,0.1513,344.53125,0.131861,473.730469,0.107035,409.130859,0.099342,452.197266,0.092288,495.263672,0.087413,236.865234,0.07842,430.664063,0.061539,?
295,'2023/10/24 15:22:58:170',9,0.452398,366.064453,0.186237,387.597656,0.177284,258.398438,0.1513,344.53125,0.131861,473.730469,0.107035,409.130859,0.099342,452.197266,0.092288,495.263672,0.087413,236.865234,0.07842,430.664063,0.061539,?
296,'2023/10/24 15:22:59:356',9,0.445631,1012.060547,0.122836,495.263672,0.117696,1033.59375,0.107251,473.730469,0.097229,516.796875,0.093137,990.527344,0.0927,925.927734,0.058079,1055.126953,0.056796,452.197266,0.052921,538.330078,0.044702,?
297,'2023/10/24 15:22:59:640',9,0.487683,538.330078,0.060898,516.796875,0.05906,559.863281,0.058234,495.263672,0.055418,990.527344,0.053367,581.396484,0.053127,968.994141,0.05254,1012.060547,0.051596,947.460938,0.049803,473.730469,0.049399,?
298,'2023/10/24 15:22:59:804',9,0.404889,258.398438,0.148979,495.263672,0.123969,279.931641,0.120236,1012.060547,0.113454,366.064453,0.095785,473.730469,0.091106,344.53125,0.069344,516.796875,0.06736,990.527344,0.061916,409.130859,0.061763,?
299,'2023/10/24 15:22:59:822',9,0.400837,258.398438,0.149661,279.931641,0.126056,495.263672,0.121231,1012.060547,0.116123,366.064453,0.103093,473.730469,0.093362,516.796875,0.069725,344.53125,0.061041,409.130859,0.060897,990.527344,0.059248,?
300,'2023/10/24 15:22:59:837',9,0.400837,258.398438,0.149661,279.931641,0.126056,495.263672,0.121231,1012.060547,0.116123,366.064453,0.103093,473.730469,0.093362,516.796875,0.069725,344.53125,0.061041,409.130859,0.060897,990.527344,0.059248,?
301,'2023/10/24 15:22:59:871',9,0.423279,366.064453,0.149612,387.597656,0.124535,258.398438,0.092948,409.130859,0.089393,344.53125,0.086348,301.464844,0.084154,1012.060547,0.077855,452.197266,0.069756,430.664063,0.062507,279.931641,0.054745,?
302,'2023/10/24 15:22:59:886',9,0.419043,366.064453,0.157296,387.597656,0.116356,409.130859,0.095612,258.398438,0.089133,301.464844,0.080658,1012.060547,0.078815,344.53125,0.077925,452.197266,0.069986,322.998047,0.061947,430.664063,0.058792,?
303,'2023/10/24 15:23:00:805',9,0.44578,279.931641,0.147536,301.464844,0.133801,258.398438,0.090732,968.994141,0.081271,322.998047,0.078018,990.527344,0.076451,473.730469,0.076109,452.197266,0.07342,236.865234,0.069091,947.460938,0.061426,?
304,'2023/10/24 15:23:00:823',9,0.44578,279.931641,0.147536,301.464844,0.133801,258.398438,0.090732,968.994141,0.081271,322.998047,0.078018,990.527344,0.076451,473.730469,0.076109,452.197266,0.07342,236.865234,0.069091,947.460938,0.061426,?
305,'2023/10/24 15:23:01:356',9,0.424571,279.931641,0.181314,258.398438,0.176724,495.263672,0.142583,387.597656,0.12393,473.730469,0.118717,516.796875,0.100952,366.064453,0.092086,1378.125,0.089593,409.130859,0.071915,430.664063,0.067592,?
306,'2023/10/24 15:23:01:404',9,0.413259,366.064453,0.188385,258.398438,0.173157,344.53125,0.127113,387.597656,0.114501,495.263672,0.106192,322.998047,0.105699,236.865234,0.096417,473.730469,0.08647,301.464844,0.078272,516.796875,0.075384,?
307,'2023/10/24 15:23:01:421',9,0.413259,366.064453,0.188385,258.398438,0.173157,344.53125,0.127113,387.597656,0.114501,495.263672,0.106192,322.998047,0.105699,236.865234,0.096417,473.730469,0.08647,301.464844,0.078272,516.796875,0.075384,?
308,'2023/10/24 15:23:01:620',9,0.438191,366.064453,0.096951,344.53125,0.08138,258.398438,0.080714,387.597656,0.073805,322.998047,0.073682,301.464844,0.064271,409.130859,0.057445,430.664063,0.054326,452.197266,0.052461,279.931641,0.039067,?
309,'2023/10/24 15:23:03:936',9,0.428071,495.263672,0.17098,258.398438,0.154496,279.931641,0.136183,516.796875,0.120287,473.730469,0.10715,344.53125,0.09717,366.064453,0.087231,387.597656,0.082984,409.130859,0.061989,538.330078,0.06133,?
310,'2023/10/24 15:23:03:954',9,0.428071,495.263672,0.17098,258.398438,0.154496,279.931641,0.136183,516.796875,0.120287,473.730469,0.10715,344.53125,0.09717,366.064453,0.087231,387.597656,0.082984,409.130859,0.061989,538.330078,0.06133,?
311,'2023/10/24 15:23:04:073',9,0.466664,279.931641,0.060542,538.330078,0.052125,559.863281,0.051459,516.796875,0.048626,495.263672,0.04833,581.396484,0.048137,602.929688,0.0431,473.730469,0.039057,624.462891,0.035939,301.464844,0.03532,?
312,'2023/10/24 15:23:04:088',9,0.466664,279.931641,0.060542,538.330078,0.052125,559.863281,0.051459,516.796875,0.048626,495.263672,0.04833,581.396484,0.048137,602.929688,0.0431,473.730469,0.039057,624.462891,0.035939,301.464844,0.03532,?
313,'2023/10/24 15:23:04:104',9,0.400253,495.263672,0.162104,279.931641,0.158246,258.398438,0.152114,516.796875,0.114156,473.730469,0.101653,387.597656,0.069959,538.330078,0.064351,366.064453,0.061951,1012.060547,0.06096,409.130859,0.060241,?
314,'2023/10/24 15:23:04:370',9,0.462037,258.398438,0.145003,279.931641,0.105383,1012.060547,0.081539,990.527344,0.076312,904.394531,0.074435,925.927734,0.069021,947.460938,0.064961,968.994141,0.064421,1033.59375,0.063021,882.861328,0.060544,?
315,'2023/10/24 15:23:04:389',9,0.448302,258.398438,0.144454,1012.060547,0.111398,279.931641,0.096613,925.927734,0.091105,904.394531,0.089321,990.527344,0.088202,1033.59375,0.065285,947.460938,0.063818,882.861328,0.060157,301.464844,0.05522,?
316,'2023/10/24 15:23:05:840',9,0.47941,215.332031,0.039442,236.865234,0.038967,258.398438,0.03841,193.798828,0.03831,581.396484,0.038278,602.929688,0.03715,624.462891,0.036852,645.996094,0.035115,559.863281,0.034995,172.265625,0.034573,?
317,'2023/10/24 15:23:05:855',9,0.47941,215.332031,0.039442,236.865234,0.038967,258.398438,0.03841,193.798828,0.03831,581.396484,0.038278,602.929688,0.03715,624.462891,0.036852,645.996094,0.035115,559.863281,0.034995,172.265625,0.034573,?
318,'2023/10/24 15:23:05:870',9,0.408143,495.263672,0.171056,258.398438,0.161924,279.931641,0.150105,473.730469,0.125264,516.796875,0.107255,366.064453,0.102463,387.597656,0.088589,409.130859,0.079769,452.197266,0.07027,538.330078,0.067756,?
319,'2023/10/24 15:23:05:888',9,0.408143,495.263672,0.171056,258.398438,0.161924,279.931641,0.150105,473.730469,0.125264,516.796875,0.107255,366.064453,0.102463,387.597656,0.088589,409.130859,0.079769,452.197266,0.07027,538.330078,0.067756,?
320,'2023/10/24 15:23:06:873',9,0.417367,495.263672,0.154311,473.730469,0.09736,1012.060547,0.093516,516.796875,0.092435,279.931641,0.090415,258.398438,0.085628,344.53125,0.065447,990.527344,0.058992,366.064453,0.056689,1033.59375,0.055684,?
321,'2023/10/24 15:23:06:886',9,0.417367,495.263672,0.154311,473.730469,0.09736,1012.060547,0.093516,516.796875,0.092435,279.931641,0.090415,258.398438,0.085628,344.53125,0.065447,990.527344,0.058992,366.064453,0.056689,1033.59375,0.055684,?
322,'2023/10/24 15:23:07:005',9,0.451688,1012.060547,0.100921,495.263672,0.086253,990.527344,0.083011,1033.59375,0.079238,516.796875,0.077535,473.730469,0.076107,279.931641,0.065777,366.064453,0.056155,344.53125,0.051558,322.998047,0.049817,?
323,'2023/10/24 15:23:07:656',9,0.491259,322.998047,0.061028,990.527344,0.057068,1012.060547,0.055714,968.994141,0.054909,1033.59375,0.054692,947.460938,0.051996,1055.126953,0.050187,430.664063,0.049621,409.130859,0.049451,387.597656,0.049448,?
324,'2023/10/24 15:23:07:671',9,0.420172,1012.060547,0.169361,1033.59375,0.117787,495.263672,0.112816,990.527344,0.098905,968.994141,0.093657,473.730469,0.086298,947.460938,0.080722,925.927734,0.074298,516.796875,0.055141,279.931641,0.050838,?
325,'2023/10/24 15:23:19:336',10,0.437366,0,0.150111,0,0.150111,0,0.150111,0,0.150111,0,0.150111,0,0.150111,0,0.150111,0,0.150111,0,0.150111,0,0.150111,?
326,'2023/10/24 15:23:19:356',10,0.432988,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,?
327,'2023/10/24 15:23:19:371',10,0.428654,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,0,0.14901,?
328,'2023/10/24 15:23:19:403',10,0.440456,279.931641,0.150469,258.398438,0.144422,344.53125,0.124865,366.064453,0.105596,301.464844,0.093915,322.998047,0.071415,387.597656,0.066355,236.865234,0.061075,473.730469,0.045352,430.664063,0.038463,?
329,'2023/10/24 15:23:19:419',10,0.440456,279.931641,0.150469,258.398438,0.144422,344.53125,0.124865,366.064453,0.105596,301.464844,0.093915,322.998047,0.071415,387.597656,0.066355,236.865234,0.061075,473.730469,0.045352,430.664063,0.038463,?
