@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute outputs-1 {0,1,2,3}

@data
828,'2023/10/24 16:24:27:809',15,0.388331,387.597656,344.53125,258.398438,301.464844,430.664063,516.796875,473.730469,861.328125,172.265625,645.996094,0.281411,0.264287,0.11547,0.103684,0.073671,0.058364,0.055741,0.044609,0.044314,0.040554,3
829,'2023/10/24 16:24:27:826',15,0.388331,387.597656,344.53125,258.398438,301.464844,430.664063,516.796875,473.730469,861.328125,172.265625,645.996094,0.281411,0.264287,0.11547,0.103684,0.073671,0.058364,0.055741,0.044609,0.044314,0.040554,3
830,'2023/10/24 16:24:27:842',15,0.337318,344.53125,387.597656,301.464844,258.398438,172.265625,645.996094,43.066406,0,0,0,0.113619,0.062191,0.062179,0.061873,0.033235,0.025444,0.019511,0.012564,0.012564,0.012564,3
831,'2023/10/24 16:24:27:859',15,0.463478,430.664063,258.398438,473.730469,387.597656,43.066406,86.132813,301.464844,215.332031,129.199219,516.796875,0.148674,0.143689,0.12214,0.111265,0.108933,0.107576,0.103429,0.102656,0.059189,0.057717,3
832,'2023/10/24 16:24:27:877',15,0.434422,344.53125,172.265625,301.464844,258.398438,215.332031,43.066406,0,0,0,0,0.250547,0.218295,0.131739,0.102091,0.096343,0.089313,0.087616,0.087616,0.087616,0.087616,3
833,'2023/10/24 16:24:27:894',15,0.39682,387.597656,172.265625,344.53125,301.464844,0,0,0,0,0,0,0.213901,0.171948,0.158052,0.156165,0.141275,0.141275,0.141275,0.141275,0.141275,0.141275,3
834,'2023/10/24 16:24:27:910',15,0.377355,387.597656,172.265625,344.53125,215.332031,0,0,0,0,0,0,0.198246,0.137753,0.099263,0.093383,0.064197,0.064197,0.064197,0.064197,0.064197,0.064197,3
835,'2023/10/24 16:24:27:926',15,0.305498,387.597656,215.332031,172.265625,258.398438,0,0,0,0,0,0,0.086446,0.072186,0.070769,0.05977,0.025338,0.025338,0.025338,0.025338,0.025338,0.025338,3
836,'2023/10/24 16:24:27:942',15,0.305498,387.597656,215.332031,172.265625,258.398438,0,0,0,0,0,0,0.086446,0.072186,0.070769,0.05977,0.025338,0.025338,0.025338,0.025338,0.025338,0.025338,3
837,'2023/10/24 16:24:28:028',15,0.462004,344.53125,473.730469,387.597656,990.527344,516.796875,861.328125,215.332031,559.863281,602.929688,947.460938,0.357998,0.290509,0.241932,0.140715,0.123492,0.071808,0.069222,0.068885,0.067291,0.063303,3
838,'2023/10/24 16:24:28:046',15,0.401314,344.53125,387.597656,473.730469,301.464844,258.398438,430.664063,0,0,0,0,0.301707,0.274531,0.143582,0.099915,0.080781,0.075045,0.05584,0.05584,0.05584,0.05584,3
839,'2023/10/24 16:24:28:059',15,0.401314,344.53125,387.597656,473.730469,301.464844,258.398438,430.664063,0,0,0,0,0.301707,0.274531,0.143582,0.099915,0.080781,0.075045,0.05584,0.05584,0.05584,0.05584,3
840,'2023/10/24 16:24:28:076',15,0.328179,344.53125,301.464844,516.796875,430.664063,43.066406,258.398438,86.132813,387.597656,129.199219,172.265625,0.095744,0.088539,0.083652,0.063792,0.053774,0.04997,0.046581,0.04168,0.038724,0.0357,3
841,'2023/10/24 16:24:28:092',15,0.324894,344.53125,430.664063,387.597656,301.464844,516.796875,43.066406,172.265625,258.398438,86.132813,947.460938,0.079125,0.072787,0.069872,0.069324,0.064415,0.057796,0.052587,0.04799,0.04581,0.036824,3
842,'2023/10/24 16:24:28:159',15,0.365081,172.265625,387.597656,301.464844,344.53125,430.664063,473.730469,215.332031,129.199219,43.066406,258.398438,0.222152,0.17757,0.165157,0.104104,0.100646,0.075696,0.07485,0.061372,0.047252,0.038602,3
843,'2023/10/24 16:24:28:175',15,0.317123,172.265625,387.597656,344.53125,129.199219,430.664063,43.066406,215.332031,0,0,0,0.148423,0.078023,0.058965,0.04217,0.037233,0.029388,0.02907,0.027293,0.027293,0.027293,3
844,'2023/10/24 16:24:29:076',15,0.443869,258.398438,129.199219,344.53125,215.332031,387.597656,172.265625,86.132813,0,0,0,0.280681,0.236133,0.192335,0.158893,0.153594,0.150378,0.122128,0.081256,0.081256,0.081256,3
845,'2023/10/24 16:24:29:091',15,0.385561,258.398438,172.265625,344.53125,301.464844,387.597656,86.132813,129.199219,215.332031,818.261719,861.328125,0.151163,0.062331,0.058093,0.051351,0.043602,0.031868,0.031501,0.029458,0.024108,0.018859,3
846,'2023/10/24 16:24:29:110',15,0.334913,258.398438,215.332031,301.464844,172.265625,86.132813,387.597656,129.199219,344.53125,430.664063,904.394531,0.066113,0.046218,0.03502,0.0222,0.021513,0.019523,0.016886,0.01046,0.007866,0.007113,3
847,'2023/10/24 16:24:29:155',15,0.460493,387.597656,258.398438,904.394531,344.53125,861.328125,129.199219,172.265625,430.664063,516.796875,473.730469,0.241896,0.210625,0.144003,0.14234,0.137038,0.136804,0.11276,0.091087,0.082063,0.076902,3
848,'2023/10/24 16:24:29:159',15,0.460493,387.597656,258.398438,904.394531,344.53125,861.328125,129.199219,172.265625,430.664063,516.796875,473.730469,0.241896,0.210625,0.144003,0.14234,0.137038,0.136804,0.11276,0.091087,0.082063,0.076902,3
849,'2023/10/24 16:24:29:175',15,0.400001,258.398438,861.328125,301.464844,387.597656,0,0,0,0,0,0,0.200352,0.086174,0.073238,0.071552,0.035723,0.035723,0.035723,0.035723,0.035723,0.035723,3
850,'2023/10/24 16:24:29:192',15,0.365379,258.398438,861.328125,301.464844,215.332031,172.265625,344.53125,904.394531,430.664063,516.796875,129.199219,0.139996,0.077858,0.063842,0.061528,0.046179,0.035458,0.035337,0.033532,0.027165,0.026798,3
851,'2023/10/24 16:24:29:210',15,0.347456,258.398438,861.328125,301.464844,172.265625,215.332031,947.460938,990.527344,430.664063,129.199219,516.796875,0.100963,0.065222,0.052062,0.042745,0.032174,0.029018,0.02713,0.025919,0.021161,0.019219,3
852,'2023/10/24 16:24:29:378',15,0.469243,258.398438,301.464844,215.332031,344.53125,473.730469,645.996094,172.265625,602.929688,430.664063,86.132813,0.206974,0.157507,0.140824,0.119283,0.065986,0.063814,0.061441,0.055902,0.054769,0.051845,3
853,'2023/10/24 16:24:29:392',15,0.407602,258.398438,301.464844,344.53125,645.996094,215.332031,172.265625,689.0625,516.796875,430.664063,43.066406,0.36421,0.090562,0.08309,0.079922,0.072476,0.055516,0.045781,0.039651,0.035556,0.033049,3
854,'2023/10/24 16:24:29:409',15,0.354058,258.398438,301.464844,215.332031,645.996094,0,0,0,0,0,0,0.161302,0.047076,0.037863,0.030959,0.024723,0.024723,0.024723,0.024723,0.024723,0.024723,3
855,'2023/10/24 16:24:29:425',15,0.343533,258.398438,301.464844,344.53125,0,0,0,0,0,0,0,0.140446,0.041743,0.03527,0.030929,0.030929,0.030929,0.030929,0.030929,0.030929,0.030929,3
856,'2023/10/24 16:24:31:577',15,0.476721,344.53125,387.597656,301.464844,430.664063,258.398438,129.199219,43.066406,172.265625,86.132813,559.863281,0.215031,0.194947,0.155249,0.125431,0.114116,0.088662,0.084115,0.074165,0.074094,0.063114,3
857,'2023/10/24 16:24:31:595',15,0.414098,344.53125,387.597656,0,0,0,0,0,0,0,0,0.420627,0.135425,0.110687,0.110687,0.110687,0.110687,0.110687,0.110687,0.110687,0.110687,3
858,'2023/10/24 16:24:31:621',15,0.335244,344.53125,387.597656,258.398438,430.664063,473.730469,215.332031,301.464844,172.265625,516.796875,559.863281,0.148116,0.118475,0.069082,0.045549,0.037807,0.029958,0.028285,0.02638,0.025825,0.02069,3
859,'2023/10/24 16:24:31:626',15,0.335244,344.53125,387.597656,258.398438,430.664063,473.730469,215.332031,301.464844,172.265625,516.796875,559.863281,0.148116,0.118475,0.069082,0.045549,0.037807,0.029958,0.028285,0.02638,0.025825,0.02069,3
860,'2023/10/24 16:24:31:777',15,0.410551,344.53125,947.460938,258.398438,301.464844,0,0,0,0,0,0,0.196786,0.100016,0.09904,0.094478,0.087942,0.087942,0.087942,0.087942,0.087942,0.087942,3
861,'2023/10/24 16:24:31:792',15,0.35662,258.398438,301.464844,344.53125,947.460938,172.265625,430.664063,473.730469,904.394531,215.332031,0,0.153024,0.121564,0.072145,0.068067,0.066249,0.053574,0.047589,0.044288,0.042044,0.039413,3
862,'2023/10/24 16:24:31:909',15,0.351185,387.597656,430.664063,344.53125,301.464844,516.796875,861.328125,473.730469,258.398438,818.261719,645.996094,0.120323,0.101281,0.098172,0.083549,0.062452,0.05772,0.055544,0.048804,0.046308,0.045411,3
863,'2023/10/24 16:24:31:925',15,0.424878,258.398438,387.597656,301.464844,215.332031,473.730469,430.664063,344.53125,645.996094,947.460938,689.0625,0.377163,0.204196,0.191149,0.14278,0.133513,0.084673,0.069091,0.067,0.048157,0.044574,3
864,'2023/10/24 16:24:31:943',15,0.457412,258.398438,387.597656,301.464844,430.664063,344.53125,947.460938,172.265625,516.796875,904.394531,473.730469,0.230442,0.210714,0.114339,0.112165,0.108383,0.083647,0.072908,0.065108,0.061239,0.05085,3
865,'2023/10/24 16:24:31:961',15,0.457412,258.398438,387.597656,301.464844,430.664063,344.53125,947.460938,172.265625,516.796875,904.394531,473.730469,0.230442,0.210714,0.114339,0.112165,0.108383,0.083647,0.072908,0.065108,0.061239,0.05085,3
866,'2023/10/24 16:24:31:976',15,0.397325,258.398438,430.664063,301.464844,947.460938,473.730469,904.394531,215.332031,516.796875,344.53125,689.0625,0.15611,0.101445,0.100249,0.081443,0.075074,0.065669,0.049755,0.042149,0.042037,0.035236,3
867,'2023/10/24 16:24:31:993',15,0.397325,258.398438,430.664063,301.464844,947.460938,473.730469,904.394531,215.332031,516.796875,344.53125,689.0625,0.15611,0.101445,0.100249,0.081443,0.075074,0.065669,0.049755,0.042149,0.042037,0.035236,3
868,'2023/10/24 16:24:32:009',15,0.324917,258.398438,301.464844,430.664063,215.332031,0,0,0,0,0,0,0.081342,0.06199,0.027093,0.023132,0.021333,0.021333,0.021333,0.021333,0.021333,0.021333,3
869,'2023/10/24 16:24:32:076',15,0.409699,387.597656,258.398438,344.53125,430.664063,43.066406,1765.722656,86.132813,1722.65625,947.460938,1033.59375,0.230295,0.187536,0.184024,0.127476,0.085308,0.07072,0.065289,0.050533,0.048529,0.041998,3
870,'2023/10/24 16:24:32:093',15,0.35588,387.597656,258.398438,861.328125,904.394531,215.332031,430.664063,344.53125,301.464844,1765.722656,172.265625,0.142737,0.104983,0.06385,0.057578,0.056806,0.053711,0.046525,0.045603,0.044344,0.038878,3
871,'2023/10/24 16:24:32:109',15,0.35588,387.597656,258.398438,861.328125,904.394531,215.332031,430.664063,344.53125,301.464844,1765.722656,172.265625,0.142737,0.104983,0.06385,0.057578,0.056806,0.053711,0.046525,0.045603,0.044344,0.038878,3
872,'2023/10/24 16:24:32:135',15,0.30913,861.328125,904.394531,301.464844,344.53125,387.597656,258.398438,473.730469,516.796875,172.265625,430.664063,0.120927,0.117348,0.112598,0.107468,0.087935,0.086257,0.075196,0.057177,0.036921,0.036152,3
873,'2023/10/24 16:24:32:229',15,0.454083,344.53125,473.730469,301.464844,387.597656,430.664063,516.796875,559.863281,861.328125,258.398438,602.929688,0.212936,0.183842,0.183353,0.181148,0.152529,0.131662,0.096239,0.079646,0.058478,0.057841,3
874,'2023/10/24 16:24:32:242',15,0.394434,301.464844,344.53125,473.730469,387.597656,430.664063,215.332031,1335.058594,258.398438,904.394531,172.265625,0.146125,0.07392,0.031665,0.030309,0.019779,0.018078,0.015165,0.014083,0.011865,0.009429,3
875,'2023/10/24 16:24:32:259',15,0.394434,301.464844,344.53125,473.730469,387.597656,430.664063,215.332031,1335.058594,258.398438,904.394531,172.265625,0.146125,0.07392,0.031665,0.030309,0.019779,0.018078,0.015165,0.014083,0.011865,0.009429,3
876,'2023/10/24 16:24:32:276',15,0.322552,344.53125,301.464844,473.730469,43.066406,430.664063,387.597656,86.132813,258.398438,861.328125,215.332031,0.081192,0.073392,0.038212,0.034497,0.030329,0.025828,0.024748,0.024592,0.019115,0.017544,3
877,'2023/10/24 16:24:32:511',15,0.383317,172.265625,301.464844,129.199219,387.597656,258.398438,43.066406,215.332031,86.132813,430.664063,344.53125,0.163083,0.116796,0.104868,0.102459,0.095156,0.091153,0.087677,0.082678,0.068689,0.047726,3
878,'2023/10/24 16:24:32:525',15,0.332963,215.332031,344.53125,387.597656,172.265625,258.398438,301.464844,430.664063,129.199219,0,0,0.180259,0.15309,0.135071,0.129627,0.125029,0.063063,0.048047,0.040419,0.03914,0.03914,3
879,'2023/10/24 16:24:32:542',15,0.332963,215.332031,344.53125,387.597656,172.265625,258.398438,301.464844,430.664063,129.199219,0,0,0.180259,0.15309,0.135071,0.129627,0.125029,0.063063,0.048047,0.040419,0.03914,0.03914,3
880,'2023/10/24 16:24:32:910',15,0.429021,258.398438,387.597656,86.132813,344.53125,43.066406,430.664063,172.265625,473.730469,301.464844,947.460938,0.25352,0.232609,0.212568,0.147533,0.139297,0.10384,0.098724,0.090465,0.084031,0.076288,3
881,'2023/10/24 16:24:32:928',15,0.429021,258.398438,387.597656,86.132813,344.53125,43.066406,430.664063,172.265625,473.730469,301.464844,947.460938,0.25352,0.232609,0.212568,0.147533,0.139297,0.10384,0.098724,0.090465,0.084031,0.076288,3
882,'2023/10/24 16:24:32:943',15,0.372663,387.597656,258.398438,344.53125,430.664063,818.261719,645.996094,904.394531,516.796875,301.464844,43.066406,0.10441,0.098613,0.066832,0.054294,0.050442,0.046173,0.045531,0.043738,0.043095,0.040657,3
883,'2023/10/24 16:24:32:959',15,0.317262,43.066406,258.398438,0,0,0,0,0,0,0,0,0.036382,0.028809,0.02321,0.02321,0.02321,0.02321,0.02321,0.02321,0.02321,0.02321,3
884,'2023/10/24 16:24:32:975',15,0.301699,43.066406,258.398438,818.261719,861.328125,430.664063,215.332031,904.394531,387.597656,0,0,0.054052,0.020063,0.019883,0.014821,0.010882,0.010858,0.010569,0.007203,0.006863,0.006863,3
885,'2023/10/24 16:24:33:076',15,0.34598,258.398438,172.265625,215.332031,129.199219,301.464844,86.132813,344.53125,0,0,0,0.092869,0.090698,0.087173,0.081929,0.080825,0.07365,0.062218,0.04254,0.04254,0.04254,3
886,'2023/10/24 16:24:33:091',15,0.306638,258.398438,86.132813,172.265625,387.597656,129.199219,516.796875,43.066406,301.464844,215.332031,344.53125,0.205389,0.16128,0.134911,0.100744,0.07166,0.05477,0.054655,0.052781,0.039568,0.0341,3
887,'2023/10/24 16:24:33:109',15,0.303569,258.398438,86.132813,172.265625,387.597656,129.199219,301.464844,516.796875,43.066406,215.332031,344.53125,0.209843,0.158497,0.139556,0.096366,0.067036,0.056066,0.052222,0.05023,0.044204,0.034325,3
888,'2023/10/24 16:24:33:194',15,0.4689,215.332031,172.265625,129.199219,86.132813,43.066406,258.398438,430.664063,301.464844,0,0,0.213016,0.197556,0.177093,0.174418,0.143321,0.116475,0.089998,0.08828,0.077599,0.077599,3
889,'2023/10/24 16:24:33:209',15,0.407304,258.398438,129.199219,344.53125,301.464844,215.332031,86.132813,387.597656,904.394531,172.265625,430.664063,0.246421,0.123215,0.087469,0.084573,0.078456,0.049623,0.042744,0.040801,0.032119,0.026566,3
890,'2023/10/24 16:24:33:228',15,0.403228,258.398438,129.199219,344.53125,301.464844,215.332031,86.132813,904.394531,387.597656,172.265625,430.664063,0.243309,0.122107,0.090039,0.088603,0.078286,0.04778,0.042417,0.038141,0.032741,0.024717,3
891,'2023/10/24 16:24:33:256',15,0.329744,258.398438,301.464844,344.53125,387.597656,172.265625,430.664063,215.332031,473.730469,516.796875,129.199219,0.101122,0.068803,0.064188,0.059939,0.057847,0.05281,0.048781,0.046523,0.037981,0.031804,3
892,'2023/10/24 16:24:33:393',15,0.413128,258.398438,129.199219,301.464844,215.332031,904.394531,344.53125,172.265625,387.597656,86.132813,861.328125,0.257282,0.084939,0.067914,0.067096,0.061521,0.059827,0.051573,0.046112,0.040215,0.034551,3
893,'2023/10/24 16:24:33:410',15,0.413128,258.398438,129.199219,301.464844,215.332031,904.394531,344.53125,172.265625,387.597656,86.132813,861.328125,0.257282,0.084939,0.067914,0.067096,0.061521,0.059827,0.051573,0.046112,0.040215,0.034551,3
894,'2023/10/24 16:24:33:426',15,0.334459,258.398438,0,0,0,0,0,0,0,0,0,0.138836,0.051103,0.051103,0.051103,0.051103,0.051103,0.051103,0.051103,0.051103,0.051103,3
895,'2023/10/24 16:24:33:442',15,0.327797,258.398438,301.464844,0,0,0,0,0,0,0,0,0.136964,0.050812,0.048675,0.048675,0.048675,0.048675,0.048675,0.048675,0.048675,0.048675,3
896,'2023/10/24 16:24:35:295',15,0.418203,387.597656,344.53125,430.664063,473.730469,301.464844,258.398438,516.796875,0,0,0,0.241875,0.208704,0.149241,0.09445,0.089751,0.058921,0.055697,0.051556,0.051556,0.051556,3
897,'2023/10/24 16:24:35:310',15,0.385867,387.597656,344.53125,258.398438,301.464844,430.664063,516.796875,1335.058594,990.527344,602.929688,473.730469,0.176529,0.101108,0.081721,0.066477,0.034757,0.023252,0.02262,0.021319,0.020896,0.020239,3
898,'2023/10/24 16:24:35:326',15,0.363266,344.53125,430.664063,258.398438,387.597656,301.464844,516.796875,602.929688,990.527344,43.066406,215.332031,0.077171,0.075229,0.059267,0.044014,0.034085,0.017809,0.016515,0.016478,0.014689,0.014225,3
899,'2023/10/24 16:24:35:343',15,0.315547,258.398438,344.53125,387.597656,0,0,0,0,0,0,0,0.037537,0.035487,0.028832,0.016504,0.016504,0.016504,0.016504,0.016504,0.016504,0.016504,3
900,'2023/10/24 16:24:35:478',15,0.485361,344.53125,387.597656,258.398438,43.066406,129.199219,301.464844,86.132813,430.664063,473.730469,172.265625,0.489034,0.326273,0.173956,0.106221,0.10467,0.099075,0.093439,0.084315,0.056016,0.055659,3
901,'2023/10/24 16:24:35:497',15,0.485361,344.53125,387.597656,258.398438,43.066406,129.199219,301.464844,86.132813,430.664063,473.730469,172.265625,0.489034,0.326273,0.173956,0.106221,0.10467,0.099075,0.093439,0.084315,0.056016,0.055659,3
902,'2023/10/24 16:24:35:521',15,0.437351,344.53125,387.597656,301.464844,430.664063,258.398438,861.328125,516.796875,904.394531,689.0625,172.265625,0.398587,0.243425,0.225519,0.133133,0.12478,0.110214,0.076522,0.069832,0.063606,0.052081,3
903,'2023/10/24 16:24:35:525',15,0.38374,344.53125,387.597656,258.398438,301.464844,861.328125,430.664063,516.796875,473.730469,172.265625,818.261719,0.137989,0.102556,0.092782,0.084058,0.053138,0.038521,0.023982,0.023587,0.021678,0.020341,3
904,'2023/10/24 16:24:35:542',15,0.38374,344.53125,387.597656,258.398438,301.464844,861.328125,430.664063,516.796875,473.730469,172.265625,818.261719,0.137989,0.102556,0.092782,0.084058,0.053138,0.038521,0.023982,0.023587,0.021678,0.020341,3
905,'2023/10/24 16:24:35:559',15,0.313807,344.53125,301.464844,387.597656,258.398438,473.730469,0,0,0,0,0,0.0791,0.068191,0.059473,0.036967,0.029499,0.024453,0.024453,0.024453,0.024453,0.024453,3
906,'2023/10/24 16:24:35:729',15,0.482658,473.730469,344.53125,430.664063,301.464844,516.796875,258.398438,215.332031,387.597656,172.265625,559.863281,0.186628,0.15129,0.145447,0.134067,0.124681,0.109628,0.106205,0.100838,0.078985,0.070335,3
907,'2023/10/24 16:24:35:745',15,0.419254,258.398438,344.53125,387.597656,473.730469,516.796875,430.664063,172.265625,215.332031,559.863281,301.464844,0.291111,0.247213,0.14939,0.143184,0.138045,0.103348,0.082973,0.071403,0.064794,0.054772,3
908,'2023/10/24 16:24:35:762',15,0.464874,344.53125,258.398438,387.597656,473.730469,904.394531,430.664063,947.460938,215.332031,645.996094,559.863281,0.346795,0.259676,0.231775,0.153792,0.139641,0.121314,0.112032,0.10738,0.081992,0.06654,3
909,'2023/10/24 16:24:35:778',15,0.469998,387.597656,301.464844,344.53125,258.398438,430.664063,904.394531,947.460938,645.996094,473.730469,559.863281,0.510901,0.269413,0.20328,0.189507,0.148808,0.125226,0.117927,0.115296,0.113481,0.111387,3
910,'2023/10/24 16:24:35:794',15,0.432737,344.53125,387.597656,301.464844,473.730469,430.664063,904.394531,215.332031,258.398438,172.265625,645.996094,0.424774,0.397371,0.151797,0.1411,0.138752,0.099485,0.077882,0.070858,0.069557,0.060576,3
911,'2023/10/24 16:24:35:811',15,0.375891,344.53125,301.464844,387.597656,172.265625,129.199219,258.398438,215.332031,86.132813,0,0,0.208185,0.146359,0.128669,0.096528,0.082395,0.072706,0.061568,0.047139,0.040231,0.040231,3
912,'2023/10/24 16:24:35:828',15,0.368647,387.597656,258.398438,861.328125,904.394531,430.664063,215.332031,516.796875,86.132813,301.464844,344.53125,0.178928,0.166701,0.163188,0.162037,0.14313,0.142721,0.104755,0.084344,0.080613,0.069375,3
913,'2023/10/24 16:24:35:846',15,0.336738,861.328125,258.398438,904.394531,387.597656,344.53125,516.796875,215.332031,301.464844,172.265625,86.132813,0.228985,0.20067,0.151308,0.119131,0.116,0.084137,0.076621,0.076535,0.075189,0.061826,3
914,'2023/10/24 16:24:35:862',15,0.32022,344.53125,904.394531,861.328125,387.597656,258.398438,172.265625,215.332031,818.261719,516.796875,645.996094,0.178575,0.127216,0.121354,0.111204,0.086869,0.07002,0.069102,0.062231,0.058804,0.052095,3
915,'2023/10/24 16:24:35:876',15,0.358226,861.328125,904.394531,516.796875,473.730469,215.332031,344.53125,430.664063,43.066406,1033.59375,258.398438,0.302623,0.165478,0.128882,0.122006,0.113339,0.099756,0.095314,0.078606,0.074698,0.067164,3
916,'2023/10/24 16:24:35:894',15,0.311169,344.53125,861.328125,904.394531,473.730469,430.664063,387.597656,172.265625,516.796875,1033.59375,215.332031,0.127054,0.104748,0.079159,0.063471,0.06149,0.053206,0.052025,0.038439,0.035716,0.035274,3
917,'2023/10/24 16:24:35:911',15,0.308054,344.53125,861.328125,904.394531,215.332031,387.597656,473.730469,301.464844,172.265625,258.398438,516.796875,0.123585,0.097369,0.063533,0.051367,0.047744,0.045966,0.043413,0.041713,0.03808,0.035101,3
918,'2023/10/24 16:24:36:111',15,0.319383,301.464844,258.398438,344.53125,215.332031,387.597656,0,0,0,0,0,0.185456,0.098858,0.079166,0.061973,0.052464,0.041312,0.041312,0.041312,0.041312,0.041312,3
919,'2023/10/24 16:24:36:196',15,0.336661,387.597656,301.464844,344.53125,258.398438,215.332031,43.066406,172.265625,0,0,0,0.273096,0.12211,0.094769,0.087742,0.081469,0.079452,0.066262,0.059473,0.059473,0.059473,3
920,'2023/10/24 16:24:36:212',15,0.336661,387.597656,301.464844,344.53125,258.398438,215.332031,43.066406,172.265625,0,0,0,0.273096,0.12211,0.094769,0.087742,0.081469,0.079452,0.066262,0.059473,0.059473,0.059473,3
921,'2023/10/24 16:24:36:244',15,0.310767,301.464844,344.53125,387.597656,43.066406,258.398438,86.132813,215.332031,0,0,0,0.288375,0.199442,0.113804,0.061822,0.054228,0.053353,0.052003,0.041766,0.041766,0.041766,3
922,'2023/10/24 16:24:36:644',15,0.396629,172.265625,43.066406,344.53125,86.132813,301.464844,516.796875,947.460938,430.664063,473.730469,0,0.119254,0.093115,0.054244,0.050847,0.048413,0.045123,0.039718,0.038461,0.037352,0.034723,3
923,'2023/10/24 16:24:36:660',15,0.353509,387.597656,172.265625,947.460938,516.796875,129.199219,861.328125,301.464844,818.261719,86.132813,990.527344,0.167113,0.145668,0.12804,0.120658,0.115811,0.085282,0.076992,0.073695,0.073424,0.064423,3
924,'2023/10/24 16:24:36:678',15,0.307071,172.265625,215.332031,904.394531,258.398438,473.730469,861.328125,818.261719,516.796875,344.53125,0,0.077952,0.05293,0.044174,0.043184,0.040223,0.039451,0.03515,0.029613,0.028835,0.021865,3
925,'2023/10/24 16:24:36:693',15,0.307071,172.265625,215.332031,904.394531,258.398438,473.730469,861.328125,818.261719,516.796875,344.53125,0,0.077952,0.05293,0.044174,0.043184,0.040223,0.039451,0.03515,0.029613,0.028835,0.021865,3
926,'2023/10/24 16:24:36:710',15,0.301486,301.464844,387.597656,215.332031,129.199219,473.730469,818.261719,516.796875,43.066406,172.265625,86.132813,0.0664,0.06522,0.057642,0.057095,0.051497,0.04012,0.03831,0.038147,0.032909,0.029884,3
927,'2023/10/24 16:24:38:077',15,0.442498,344.53125,387.597656,215.332031,43.066406,258.398438,645.996094,86.132813,473.730469,172.265625,430.664063,0.300808,0.245851,0.119374,0.115678,0.110945,0.088296,0.080458,0.078802,0.07799,0.069259,3
928,'2023/10/24 16:24:38:094',15,0.442498,344.53125,387.597656,215.332031,43.066406,258.398438,645.996094,86.132813,473.730469,172.265625,430.664063,0.300808,0.245851,0.119374,0.115678,0.110945,0.088296,0.080458,0.078802,0.07799,0.069259,3
929,'2023/10/24 16:24:38:111',15,0.383289,430.664063,387.597656,344.53125,258.398438,301.464844,516.796875,947.460938,990.527344,473.730469,602.929688,0.147907,0.106414,0.082079,0.070301,0.065816,0.062525,0.056236,0.042764,0.037946,0.035061,3
930,'2023/10/24 16:24:38:126',15,0.336305,258.398438,387.597656,430.664063,215.332031,172.265625,516.796875,129.199219,86.132813,473.730469,43.066406,0.061388,0.058506,0.034797,0.032978,0.025354,0.017278,0.014052,0.012622,0.01231,0.010952,3
931,'2023/10/24 16:24:38:262',15,0.481349,344.53125,301.464844,258.398438,387.597656,430.664063,215.332031,172.265625,0,0,0,0.121374,0.119232,0.108793,0.107826,0.091161,0.085949,0.073373,0.065952,0.065952,0.065952,3
932,'2023/10/24 16:24:38:277',15,0.418118,344.53125,430.664063,473.730469,387.597656,258.398438,301.464844,0,0,0,0,0.219626,0.173179,0.149976,0.14748,0.128127,0.121101,0.115986,0.115986,0.115986,0.115986,3
933,'2023/10/24 16:24:38:295',15,0.418118,344.53125,430.664063,473.730469,387.597656,258.398438,301.464844,0,0,0,0,0.219626,0.173179,0.149976,0.14748,0.128127,0.121101,0.115986,0.115986,0.115986,0.115986,3
934,'2023/10/24 16:24:38:312',15,0.366865,387.597656,258.398438,430.664063,473.730469,344.53125,172.265625,215.332031,0,0,0,0.256455,0.119473,0.101518,0.088159,0.078138,0.056832,0.035817,0.031995,0.031995,0.031995,3
935,'2023/10/24 16:24:38:327',15,0.328436,387.597656,258.398438,215.332031,430.664063,301.464844,172.265625,344.53125,473.730469,129.199219,516.796875,0.134606,0.077643,0.042612,0.03779,0.030195,0.028951,0.017425,0.015912,0.009146,0.008593,3
936,'2023/10/24 16:24:38:396',15,0.385687,387.597656,258.398438,430.664063,215.332031,43.066406,86.132813,602.929688,516.796875,172.265625,129.199219,0.190559,0.151849,0.098578,0.0882,0.073753,0.061311,0.057209,0.045041,0.043454,0.041154,3
937,'2023/10/24 16:24:38:412',15,0.385687,387.597656,258.398438,430.664063,215.332031,43.066406,86.132813,602.929688,516.796875,172.265625,129.199219,0.190559,0.151849,0.098578,0.0882,0.073753,0.061311,0.057209,0.045041,0.043454,0.041154,3
938,'2023/10/24 16:24:38:427',15,0.335022,258.398438,172.265625,301.464844,0,0,0,0,0,0,0,0.117184,0.040122,0.034313,0.030125,0.030125,0.030125,0.030125,0.030125,0.030125,0.030125,3
